s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 3.0484798E+001, 2.2461727E+002,-7.7376365E+001,-1.4418771E+002,-9.3369894E-001, 7.6391387E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3808625E+000, 2.1958849E+000, 4.3479506E-003
 3.0544733E+001, 2.2497410E+002,-7.7531732E+001,-1.4576005E+002,-9.5994073E-001, 7.7012619E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3234598E-001, 7.9939091E-001, 4.3479506E-003
 3.0604668E+001, 2.1480412E+002,-7.4149354E+001,-1.4014542E+002,-9.2281616E-001, 8.3729506E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7984390E-001,-3.2973991E-001, 4.3479506E-003
 3.0664604E+001, 2.1168625E+002,-7.3103791E+001,-1.3815445E+002,-9.1283661E-001, 8.4672113E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4326979E-001,-4.0016338E-001, 4.3479506E-003
 3.0724539E+001, 2.1214014E+002,-7.3336933E+001,-1.3819802E+002,-1.0478318E+000, 6.9865747E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0564734E+000,-3.7278658E-001, 4.3479506E-003
 3.0787992E+001, 2.0244131E+002,-7.0008620E+001,-1.3206806E+002,-1.2431263E+000, 5.3833510E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.7792841E-001,-8.2466602E-001, 4.3479506E-003
 3.0840872E+001, 2.0091468E+002,-6.9566231E+001,-1.2873412E+002,-1.3190206E+000, 4.2661689E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3866120E+000, 1.3379720E+000, 4.3479506E-003
 3.0908438E+001, 1.9334639E+002,-6.6889195E+001,-1.2481330E+002,-1.3945691E+000, 3.4844372E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3453329E-001, 2.8417026E-001, 4.3479506E-003
 3.0969322E+001, 2.0206276E+002,-6.9877232E+001,-1.2970451E+002,-1.5624250E+000, 2.0014701E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9394326E-001, 9.3860697E-001, 4.3479506E-003
 3.1026787E+001, 2.1453114E+002,-7.4225920E+001,-1.3680336E+002,-1.4608419E+000, 3.1547925E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5674017E+000, 2.0725612E+000, 4.3479506E-003
 3.1084251E+001, 2.3978697E+002,-8.2928261E+001,-1.5114506E+002,-1.3124246E+000, 4.4853114E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3403621E+000, 4.4460739E+000, 4.3479506E-003
 3.1141718E+001, 2.5782667E+002,-8.9171554E+001,-1.6438680E+002,-1.3431045E+000, 4.4565726E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0590416E+000, 2.9697818E+000, 4.3479506E-003
 3.1204264E+001, 2.5764570E+002,-8.9146225E+001,-1.6672413E+002,-1.2934222E+000, 5.6264063E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2224306E+000, 5.3819372E-001, 4.3479506E-003
 3.1265528E+001, 2.2975565E+002,-7.9457237E+001,-1.5198319E+002,-1.3956432E+000, 4.5854142E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5169486E+000,-3.0345638E+000, 4.3479506E-003
 3.1326794E+001, 2.0528014E+002,-7.1053199E+001,-1.3800298E+002,-1.4890495E+000, 3.1402032E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6123927E+000,-5.2336887E+000, 4.3479506E-003
 3.1383156E+001, 1.6753681E+002,-5.7807405E+001,-1.1488199E+002,-1.6023330E+000, 2.9553898E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3112617E+000,-6.7253551E+000, 4.3479506E-003
 3.1444931E+001, 1.4819885E+002,-5.1220203E+001,-1.0080640E+002,-1.5833420E+000, 3.0221932E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2771982E+000,-5.3808703E+000, 4.3479506E-003
 3.1506706E+001, 1.4833022E+002,-5.1228022E+001,-9.9162217E+001,-1.4838539E+000, 1.9461178E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4094634E+000,-3.5244143E+000, 4.3479506E-003
 3.1568481E+001, 1.6813053E+002,-5.8149908E+001,-1.0934995E+002,-1.5936017E+000,-8.1312523E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0762214E+000,-9.7105672E-001, 4.3479506E-003
 3.1632727E+001, 1.6944022E+002,-5.8444679E+001,-1.1035155E+002,-1.7061156E+000,-1.9537364E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9102883E-001,-1.0816578E+000, 4.3479506E-003
 3.1687090E+001, 1.6730556E+002,-5.7639483E+001,-1.0871997E+002,-1.4731357E+000, 7.5278376E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8067450E-003,-5.1949967E-001, 4.3479506E-003
 3.1748308E+001, 1.5712400E+002,-5.4086477E+001,-1.0203175E+002,-1.4132447E+000, 1.7522504E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0313796E-001,-3.8995221E-001, 4.3479506E-003
 3.1807844E+001, 1.6449214E+002,-5.6611736E+001,-1.0508888E+002,-1.5312244E+000,-2.5577904E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3358599E+000, 1.2577426E+000, 4.3479506E-003
 3.1867380E+001, 1.8544093E+002,-6.3876352E+001,-1.1695969E+002,-1.6402485E+000,-1.0323057E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1280177E+000, 2.9543132E+000, 4.3479506E-003
 3.1931679E+001, 2.1152613E+002,-7.2848609E+001,-1.3094120E+002,-1.5165987E+000, 4.6623181E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9342619E+000, 6.2201880E+000, 4.3479506E-003
 3.1984072E+001, 2.3407191E+002,-8.0806809E+001,-1.4561812E+002,-1.3040691E+000, 3.5524682E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0874051E+000, 6.3784461E+000, 4.3479506E-003
 3.2040165E+001, 2.4911593E+002,-8.5891720E+001,-1.5781179E+002,-1.2622720E+000, 4.0254994E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5768952E+000, 4.1903948E+000, 4.3479506E-003
 3.2100510E+001, 2.5270197E+002,-8.7272801E+001,-1.6173280E+002,-1.3499612E+000, 3.4946613E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0736935E+000, 2.3813621E+000, 4.3479506E-003
 3.2160858E+001, 2.3695973E+002,-8.1900042E+001,-1.5285142E+002,-1.4367798E+000, 2.9210889E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1967227E+000, 8.0069679E-001, 4.3479506E-003
 3.2221207E+001, 2.2890977E+002,-7.9204045E+001,-1.4860600E+002,-1.3910056E+000, 3.7051488E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3166077E-001,-2.5423148E-001, 4.3479506E-003
 3.2281551E+001, 2.2089476E+002,-7.6443874E+001,-1.4649905E+002,-1.2999488E+000, 4.5967697E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0759501E+000,-3.3021484E+000, 4.3479506E-003
 3.2346931E+001, 2.0442139E+002,-7.0669422E+001,-1.3871516E+002,-1.4150003E+000, 2.5052663E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4768827E+000,-6.3531378E+000, 4.3479506E-003
 3.2402248E+001, 1.8130315E+002,-6.2661105E+001,-1.2392676E+002,-1.3079491E+000, 3.1456616E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2251660E+000,-6.5612127E+000, 4.3479506E-003
 3.2468632E+001, 1.7132056E+002,-5.9169927E+001,-1.1490258E+002,-1.2461007E+000, 4.3668439E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1438006E+000,-3.9543731E+000, 4.3479506E-003
 3.2523949E+001, 1.8196413E+002,-6.2937974E+001,-1.1668097E+002,-1.2411382E+000, 5.6124003E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6950140E-001, 1.1601638E+000, 4.3479506E-003
 3.2582588E+001, 2.0018134E+002,-6.9286696E+001,-1.2478350E+002,-1.4404946E+000, 5.5469226E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4094581E+000, 4.7261250E+000, 4.3479506E-003
 3.2643436E+001, 2.1315398E+002,-7.3679659E+001,-1.3280990E+002,-1.4492811E+000, 7.6183231E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0642020E+000, 5.2913278E+000, 4.3479506E-003
 3.2704288E+001, 2.2820397E+002,-7.8947236E+001,-1.4478270E+002,-1.3753404E+000, 8.7745147E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3725672E+000, 3.1864396E+000, 4.3479506E-003
 3.2765137E+001, 2.2575364E+002,-7.7943535E+001,-1.4766907E+002,-1.2251327E+000, 9.4186999E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8613612E-001,-9.8990775E-001, 4.3479506E-003
 3.2825989E+001, 2.1938638E+002,-7.5792350E+001,-1.4465292E+002,-1.1136883E+000, 9.4554539E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7857167E+000,-2.0780191E+000, 4.3479506E-003
 3.2886837E+001, 1.8234205E+002,-6.2885041E+001,-1.2506358E+002,-1.0721803E+000, 9.0389450E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1280629E+000,-6.5883553E+000, 4.3479506E-003
 3.2947689E+001, 1.5880939E+002,-5.4780162E+001,-1.0882395E+002,-1.0735879E+000, 8.1301720E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2936124E+000,-5.7870076E+000, 4.3479506E-003
 3.3008537E+001, 1.4693455E+002,-5.0789900E+001,-9.7134224E+001,-1.1228352E+000, 7.4207503E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3254902E+000,-2.0382058E+000, 4.3479506E-003
 3.3069389E+001, 1.4758853E+002,-5.0968386E+001,-9.5333636E+001,-1.2049030E+000, 6.3210739E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1489189E-002, 1.4481409E-001, 4.3479506E-003
 3.3130238E+001, 1.6403395E+002,-5.6655435E+001,-1.0383463E+002,-1.2409479E+000, 5.5919937E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1148139E+000, 2.3588588E+000, 4.3479506E-003
 3.3191090E+001, 1.7474144E+002,-6.0271819E+001,-1.1070693E+002,-1.2812518E+000, 4.3217638E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5568882E+000, 2.5246553E+000, 4.3479506E-003
 3.3242203E+001, 1.7549703E+002,-6.0452959E+001,-1.1154498E+002,-1.2113723E+000, 5.0771156E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6707532E+000, 2.3384831E+000, 4.3479506E-003
 3.3309139E+001, 1.9046878E+002,-6.5614499E+001,-1.1911804E+002,-1.1401360E+000, 6.5920840E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0588539E+000, 4.6620264E+000, 4.3479506E-003
 3.3362686E+001, 2.0878121E+002,-7.2013544E+001,-1.3067330E+002,-1.1365992E+000, 7.4573837E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7921722E+000, 5.0323405E+000, 4.3479506E-003
 3.3425209E+001, 2.2040939E+002,-7.5970745E+001,-1.3991599E+002,-1.0993377E+000, 7.8236503E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1629874E+000, 3.5015556E+000, 4.3479506E-003
 3.3481178E+001, 2.1333873E+002,-7.3668570E+001,-1.3847587E+002,-1.0630669E+000, 8.0093956E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1343080E-001, 2.1132319E-001, 4.3479506E-003
 3.3548569E+001, 2.0665180E+002,-7.1337326E+001,-1.3536980E+002,-1.0423025E+000, 7.7556689E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4265738E-001,-1.0200717E+000, 4.3479506E-003
 3.3605244E+001, 2.0304188E+002,-7.0189236E+001,-1.3399300E+002,-1.2485612E+000, 5.7531359E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1043897E+000,-2.3313793E+000, 4.3479506E-003
 3.3664757E+001, 1.8030083E+002,-6.2177086E+001,-1.2070921E+002,-1.3855810E+000, 4.2485373E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5954962E+000,-3.9285565E+000, 4.3479506E-003
 3.3728142E+001, 1.7648356E+002,-6.0899605E+001,-1.1622939E+002,-1.4828987E+000, 2.5707222E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1517407E+000,-2.1026199E+000, 4.3479506E-003
 3.3785290E+001, 1.8417854E+002,-6.3617880E+001,-1.1890851E+002,-1.4896768E+000, 2.7581029E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2264597E-002, 1.9005247E-001, 4.3479506E-003
 3.3842438E+001, 2.0330344E+002,-7.0198856E+001,-1.2911206E+002,-1.4355983E+000, 3.8977598E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0821996E+000, 2.5959035E+000, 4.3479506E-003
 3.3911018E+001, 2.2530894E+002,-7.7789370E+001,-1.4201577E+002,-1.3325126E+000, 4.7266838E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0474924E+000, 4.2185593E+000, 4.3479506E-003
 3.3968170E+001, 2.2333665E+002,-7.6982020E+001,-1.4439288E+002,-1.2204882E+000, 5.5337026E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3618978E+000, 7.9659858E-001, 4.3479506E-003
 3.4029888E+001, 2.1243148E+002,-7.3139376E+001,-1.4013437E+002,-1.1593597E+000, 5.6681809E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0806857E+000,-1.9449400E+000, 4.3479506E-003
 3.4080181E+001, 2.2025917E+002,-7.6003439E+001,-1.4379688E+002,-1.1216579E+000, 6.5148975E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3813812E-001,-5.9765162E-001, 4.3479506E-003
 3.4150097E+001, 2.1536951E+002,-7.4458992E+001,-1.4103533E+002,-1.0656372E+000, 6.2019949E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1572884E+000,-1.1284291E+000, 4.3479506E-003
 3.4206062E+001, 1.9293606E+002,-6.6658398E+001,-1.2826592E+002,-1.1201908E+000, 4.9191676E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5448239E+000,-3.0592563E+000, 4.3479506E-003
 3.4262024E+001, 1.6725444E+002,-5.7813310E+001,-1.1405355E+002,-1.1582303E+000, 4.5732726E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0644914E+000,-5.7249169E+000, 4.3479506E-003
 3.4329178E+001, 1.5931181E+002,-5.5021656E+001,-1.0746764E+002,-1.1638144E+000, 4.5346766E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6055674E+000,-4.2959550E+000, 4.3479506E-003
 3.4385143E+001, 1.6759438E+002,-5.7845677E+001,-1.0902626E+002,-1.1286517E+000, 5.5780359E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3795859E-001,-3.5043758E-001, 4.3479506E-003
 3.4446812E+001, 1.8500114E+002,-6.3866455E+001,-1.1868023E+002,-1.0634093E+000, 6.2882191E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2169156E+000, 1.4539336E+000, 4.3479506E-003
 3.4500984E+001, 1.9324698E+002,-6.6589549E+001,-1.2389718E+002,-9.9105989E-001, 7.3261475E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6912513E+000, 1.8424486E+000, 4.3479506E-003
 3.4568699E+001, 1.9908153E+002,-6.8694560E+001,-1.2687037E+002,-1.0097651E+000, 8.0078960E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3051079E+000, 2.5869205E+000, 4.3479506E-003
 3.4621326E+001, 2.0957924E+002,-7.2210487E+001,-1.3277991E+002,-1.1592339E+000, 6.8808112E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3519990E+000, 3.4984208E+000, 4.3479506E-003
 3.4681324E+001, 2.2058408E+002,-7.6263164E+001,-1.3834362E+002,-1.2821883E+000, 6.1028712E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2820871E+000, 4.7561424E+000, 4.3479506E-003
 3.4749500E+001, 2.3124026E+002,-7.9907797E+001,-1.4527070E+002,-1.5647456E+000, 3.2793767E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8649134E+000, 4.5298047E+000, 4.3479506E-003
 3.4803131E+001, 2.4499812E+002,-8.4639287E+001,-1.5457020E+002,-1.9399642E+000, 3.9909688E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4735850E+000, 3.8526686E+000, 4.3479506E-003
 3.4860088E+001, 2.6021756E+002,-8.9910725E+001,-1.6546502E+002,-1.8160140E+000, 1.2527608E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6858494E+000, 3.0383259E+000, 4.3479506E-003
 3.4921913E+001, 2.4691890E+002,-8.5274636E+001,-1.6130052E+002,-1.4221993E+000, 4.7837097E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7322841E-002,-1.0306125E+000, 4.3479506E-003
 3.4990566E+001, 2.2050529E+002,-7.6097383E+001,-1.4579737E+002,-1.4855624E+000, 3.1405699E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5139893E+000,-2.8436128E+000, 4.3479506E-003
 3.5047783E+001, 1.8845774E+002,-6.5069322E+001,-1.2813219E+002,-1.5562673E+000, 2.6936098E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5990349E+000,-6.2730974E+000, 4.3479506E-003
 3.5103657E+001, 1.7103390E+002,-5.9124080E+001,-1.1648670E+002,-1.4652506E+000, 2.7823124E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7310197E+000,-6.0143044E+000, 4.3479506E-003
 3.5164295E+001, 1.6904131E+002,-5.8405820E+001,-1.1349330E+002,-1.7540034E+000,-9.9418385E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4941166E+000,-4.6217568E+000, 4.3479506E-003
 3.5224930E+001, 1.8577735E+002,-6.4220266E+001,-1.2050324E+002,-1.7953056E+000,-3.3776685E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4916064E-001,-7.7523942E-001, 4.3479506E-003
 3.5280514E+001, 2.0635859E+002,-7.1383501E+001,-1.3164593E+002,-1.5280121E+000, 5.1405004E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7481508E+000, 1.8062787E+000, 4.3479506E-003
 3.5349434E+001, 2.2117974E+002,-7.6409446E+001,-1.4040662E+002,-1.4703306E+000, 2.2640990E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2136120E+000, 2.9159847E+000, 4.3479506E-003
 3.5407745E+001, 2.2597657E+002,-7.8036838E+001,-1.4398537E+002,-1.4516146E+000, 3.6518338E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5142110E+000, 2.5392742E+000, 4.3479506E-003
 3.5461807E+001, 2.1317402E+002,-7.3651342E+001,-1.3834370E+002,-1.4805365E+000, 3.9971667E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2531634E-001,-2.6159002E-001, 4.3479506E-003
 3.5524029E+001, 2.0068806E+002,-6.9360778E+001,-1.3131848E+002,-1.4490334E+000, 4.4226604E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1575382E+000,-1.3959964E+000, 4.3479506E-003
 3.5581902E+001, 2.0450346E+002,-7.0735064E+001,-1.3291294E+002,-1.5461908E+000, 3.4727134E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8215467E-001,-6.5601012E-001, 4.3479506E-003
 3.5650780E+001, 2.1169041E+002,-7.3225775E+001,-1.3748173E+002,-1.8361183E+000, 1.7457707E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9474138E-001,-8.5147438E-001, 4.3479506E-003
 3.5708179E+001, 1.9402513E+002,-6.6959164E+001,-1.2861733E+002,-2.0840592E+000,-3.6248289E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4009523E+000,-3.6716687E+000, 4.3479506E-003
 3.5765575E+001, 1.7671616E+002,-6.0906936E+001,-1.1733249E+002,-2.1029213E+000,-5.5123602E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2568732E+000,-3.6813157E+000, 4.3479506E-003
 3.5824123E+001, 1.6965392E+002,-5.8592363E+001,-1.1165788E+002,-2.0264245E+000,-4.4396470E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0334014E+000,-2.6671409E+000, 4.3479506E-003
 3.5887260E+001, 1.7321265E+002,-5.9742936E+001,-1.1266716E+002,-1.8701238E+000,-2.2332125E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.8732134E-001,-1.0899043E+000, 4.3479506E-003
 3.5950397E+001, 1.9037763E+002,-6.5785609E+001,-1.2194666E+002,-1.7202841E+000,-1.5206473E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1693190E+000, 9.0987555E-001, 4.3479506E-003
 3.6000908E+001, 2.0062633E+002,-6.9357504E+001,-1.2943612E+002,-1.7585912E+000,-1.3610124E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3355485E-001, 6.0503468E-002, 4.3479506E-003
 3.6064049E+001, 1.9081926E+002,-6.5874966E+001,-1.2484456E+002,-1.5440270E+000, 4.7303463E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9885152E-001,-1.4395656E+000, 4.3479506E-003
 3.6125790E+001, 1.6212279E+002,-5.5885286E+001,-1.0804617E+002,-1.5585911E+000, 1.0100591E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4675268E+000,-3.3571518E+000, 4.3479506E-003
 3.6181957E+001, 1.3713494E+002,-4.7161542E+001,-9.2715685E+001,-1.6415803E+000, 2.5412598E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4724174E+000,-4.3813227E+000, 4.3479506E-003
 3.6249355E+001, 1.2439035E+002,-4.2840053E+001,-8.4064659E+001,-1.5335676E+000, 1.7752937E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0020546E+000,-4.0301781E+000, 4.3479506E-003
 3.6305519E+001, 1.4147475E+002,-4.8862414E+001,-9.0883869E+001,-1.4322731E+000, 2.9425443E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8760937E-001, 3.2562394E-001, 4.3479506E-003
 3.6367302E+001, 1.5536512E+002,-5.3517139E+001,-9.9770822E+001,-1.3641048E+000, 3.8942333E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3243539E+000, 7.5199321E-001, 4.3479506E-003
 3.6429085E+001, 1.7635876E+002,-6.0783617E+001,-1.1196023E+002,-1.2478814E+000, 4.6842185E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9760621E+000, 2.4138698E+000, 4.3479506E-003
 3.6490864E+001, 2.0582797E+002,-7.0725260E+001,-1.2994945E+002,-1.0701677E+000, 6.5347393E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1467766E+000, 4.1484466E+000, 4.3479506E-003
 3.6543999E+001, 2.2453639E+002,-7.7242702E+001,-1.4119027E+002,-1.0600647E+000, 6.9288219E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1807852E+000, 5.1126392E+000, 4.3479506E-003
 3.6611958E+001, 2.3305653E+002,-8.0132115E+001,-1.4617859E+002,-9.1632693E-001, 8.5007360E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4682161E+000, 5.9145087E+000, 4.3479506E-003
 3.6663109E+001, 2.5853259E+002,-8.9202512E+001,-1.6136959E+002,-8.7861505E-001, 8.7372029E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6543304E+000, 7.1692419E+000, 4.3479506E-003
 3.6723022E+001, 2.8921381E+002,-9.9912128E+001,-1.7985229E+002,-9.7502260E-001, 7.8922013E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0743586E+000, 8.5532907E+000, 4.3479506E-003
 3.6782936E+001, 2.7685767E+002,-9.5602778E+001,-1.7862479E+002,-9.5824798E-001, 8.5150910E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1166611E+000, 1.7570114E+000, 4.3479506E-003
 3.6848225E+001, 2.5666760E+002,-8.8742821E+001,-1.6906972E+002,-1.0207648E+000, 7.4739473E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2668535E+000,-2.0909638E+000, 4.3479506E-003
 3.6902897E+001, 2.2695110E+002,-7.8582504E+001,-1.5263059E+002,-1.1820123E+000, 6.3600349E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0033847E+000,-5.3804051E+000, 4.3479506E-003
 3.6961037E+001, 2.0390976E+002,-7.0630166E+001,-1.3739870E+002,-1.2891881E+000, 5.5457751E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5344844E+000,-5.3528362E+000, 4.3479506E-003
 3.7025444E+001, 2.0028359E+002,-6.9389317E+001,-1.3144461E+002,-1.5349532E+000, 3.3090659E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9876827E+000,-2.0521986E+000, 4.3479506E-003
 3.7082119E+001, 2.0994321E+002,-7.2647320E+001,-1.3532172E+002,-1.5564009E+000, 2.6691317E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1628128E-002, 4.4446130E-001, 4.3479506E-003
 3.7142063E+001, 2.2931979E+002,-7.9412762E+001,-1.4441644E+002,-1.4933390E+000, 2.6547294E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9454492E+000, 4.0237882E+000, 4.3479506E-003
 3.7202007E+001, 2.3381114E+002,-8.0848474E+001,-1.4874439E+002,-1.5696853E+000, 2.4181855E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5238278E+000, 2.6727716E+000, 4.3479506E-003
 3.7261955E+001, 2.2663123E+002,-7.8357398E+001,-1.4745548E+002,-1.4148441E+000, 4.1396775E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1395931E-001,-5.5509718E-001, 4.3479506E-003
 3.7328884E+001, 2.0689333E+002,-7.1542021E+001,-1.3841361E+002,-1.3607112E+000, 4.6776417E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5534588E+000,-4.3762368E+000, 4.3479506E-003
